negative	@SouthwestAir I called the 800 # and the rep there was pleasant but less than helpful! Told me I was SOL. Train them for consistent #CX!
negative	"@united 2 Cancelled Flighted flights Late Flightr
negative	@AmericanAir My boyfriend was supposed to be home Saturday but his flight from DC was Cancelled Flightled yet again. Please get him home!
negative	@USAirways waiting all day at ATL since flight this am Cancelled Flightled. 1 standby told no seats and group of 15 shows up Late Flight and gets on to PHL
neutral	@southwestair #ftw! ✈️ Hope they'll sing us a song on our flight to Phoenix today. (@ Terminal 2 (Humphrey)) https://t.co/mAvIgetbBw
neutral	"@SouthwestAir Today is going to be the day
negative	@JetBlue @DatingRev mco to lag two hour delay and sitting in Tarmac going on 40 minutes with infants crying on plane!! Get us off this plane
negative	"@USAirways u would think if u were going to Cancelled Flight my flight
negative	@AmericanAir the last was 2339 dfw to ord. Not weather reLate Flightd... Austin leg delayed as well
positive	@united Hmmm...seems like this could be something to be changed to be more #flyerfriendly.
neutral	@united that's right- with an overnight Miami.
neutral	@SouthwestAir greetings
positive	@SouthwestAir my birthday is during #DestinationDragons and im a huge fan- anyway I can get tickets?
positive	@USAirways - Huge props to Parizad at checkin in Sacramento for her help on Friday to get 3 of us home when other airlines were delayed
negative	@VirginAmerica delayed to10.30!!
positive	@JetBlue thank you very very much!! 💙💙
negative	"@JetBlue Flight 2202 out of JFK
neutral	@SouthwestAir I have a 5:30 flight out of Birmingham tomorrow night. Can I reschedule it for an earlier flight because of the expected snow?
negative	@USAirways I never made a reward reservation becuase no one ever answered the phone. The online one I made got Cancelled Flighted and I can't change
negative	@USAirways well that is not going to help. I'vebeen on hold over 3 hrs &amp; my client wants his ff nbr in the record he's elite wAA
negative	@usairways I just learned that although there is travel policy and they waive the change fee-you will still be charged a $25 reservation fee
negative	@USAirways printer problems causing us to sit on the runway for 45 mins. Get it together.
positive	@SouthwestAir just did last night. Thanks for following up. :)

negative	@united What is the point of a UPC code on checked baggage if you can't tell me where my luggage is? Vacation- day 3: trying on swimsuits...
positive	@united Thanks for the reminder. It's been a fun ride. http://t.co/pPVA4Rch9f
neutral	"@JetBlue no
positive	"@SouthwestAir I owe you an apology. My tweet was out of frustration
negative	@united I would like to know what is the easiest way to get a refund.
neutral	Can You please help to save my daughters life @JetBlue for details Go here @Help_Lindsey
neutral	"@JetBlue I'd like to spread my grandpa's ashes in Naples
negative	@USAirways Sitting in a cesspool of germs on the ground in #PHL for 2 hours now.
negative	"@united + besides
negative	@AmericanAir my flight to DFW from LIT on my way to PDX tomorrow was Cancelled Flighted. Can you help me?
neutral	"@SouthwestAir Traveling with a 13 year old Thursday. He does not need an ID
neutral	@USAirways this very pregnant lady's hoping &amp;praying hubbys flight from BWI gets off the ground! I'd like him to get here before baby does!
positive	@SouthwestAir Thank you!
neutral	@JetBlue yup! He said there would be flight change fee. But the plane should be here in 45 minutes apparently.
negative	@USAirways oh yay! Now gate agents decide not to deal with upgrade list and just bump up whoever is closest.
positive	@SouthwestAir oh my gosh! Going to dm you now! Thank you!
neutral	@USAirways i ve been told that you get a percentage on every plastic bottle that is sold around yout departure section...turn up the heat
negative	@united I have been denied. Not sure how you charge $150 one way then $25 on way hime
negative	@united still waiting to hear back. My wallet was stolen from one of your planes so would appreciate a resolution here
negative	@united rushed through the -6 degree weather to get to the airport on time. Too bad the pilots didn't do the same. #stillwaiting.
positive	"@united Okay
negative	@SouthwestAir You officially have the worst customer service of any airline I've ever dealt with. #southwestairlines #poor
positive	@united you guys are awesome! Thanks!
positive	@USAirways right on. Up. Up &amp; away ✈️🌞
negative	"@USAirways 42 minutes holding. Seriously
positive	@united - I think she was having a rough moment w/ a bad passenger from an earlier flight. Things got considerably better. Thanks!
negative	@usairways I've been on hold for approaching 2 hrs for an issue when I changed my ticket online. Frustrating.

neutral	@AmericanAir @HeyMyNameIsSEAN Sean if you look at the AA schedule it sometimes gives you a clue if new'airplanes are used. They are gr8
negative	"@USAirways finally spoke with someone. I have to email the refund dept. I love you guys
negative	@united I'm not sure you can do anything as this has been building up over time! Other than promises from your CEO service has gotten worse!
neutral	@united exactly
positive	@AmericanAir #AmericanView Sweet Home Chicago http://t.co/J6icLV8DTs
negative	@united flying tomorrow from mexico to US. Mileage tkts dont show 1k status. Help
negative	@AmericanAir 2293 is the Cancelled Flightled one
positive	@AmericanAir thanks
positive	@JetBlue thanks for help. Can't wait to travel with! And get out of the snow.
neutral	@united it's done.  If you do something to make up for it I'll tweet that too.
negative	"@united thanks for reaching out. The seat was hard
negative	"@united Stopped flying @united 1 yr ago bc of aggressive policy on carryon @bdl listening to pssngrs forced to chk@preboard
negative	@SouthwestAir This experience was the worse flying experience I've ever had. To be met w/ contempt from your Customer Service makes it worse

negative	"@united That's called throwing ""loyalty"" out the window and trying to give less awards."
negative	@AmericanAir ok so why is it Late Flight? And for that matter why was my flight 4491 Cancelled Flighted this morning? I've been in YYZ since 5 AM.
negative	@USAirways / @AmericanAir don't forget without your customers you would be out of business! #epicfail #usairwaysfail
positive	"@AmericanAir continues to win: I've never missed a flight before
negative	@AmericanAir it's not just frustrating--it was PAID for! how do we get a refund?

neutral	@united what time should I arrive at the airport for my 6:15 am domestic flight out of San Diego?
neutral	@SouthwestAir I've been a fan of imagine dragons since 2012 and they're my fave band and #DestinationDragons is during my bday can I get tix
negative	@AmericanAir change fee = same price of new ticket... Not logical
neutral	@SouthwestAir I am committed okay please hook me up for #DestinationDragons
neutral	@JetBlue Hi. I'm trying to find a flight to the Middle East.
negative	@AmericanAir emailed AAdvantage for status match ... still waiting.  Can't wait to move from @united but help me out here :)
negative	@USAirways you gladly take the loyal customer's money but when you cause an inconvenience you do nothing to help fix the problem you caused.
negative	"@AmericanAir third you lost her bag &amp; after 50 mins of being on hold you told her she would ""eventually get her bag"" completely unacceptable"
negative	"@united feeling poor on the church-mouse level here
positive	"@JetBlue Also
positive	Never got to the strip that fast before. Stoked for special @Imaginedragons show tonight! Thx again @SouthwestAir! http://t.co/ToPqmVqnJp
negative	"@USAirways I did
positive	@SouthwestAir flt 3867 crew  #OrangeCounty to #Denver is The #BEST! Weather delay but pilots just invited the kids to see the cockpit! #luv
negative	@united then why have I not received my call back its been 3 days...it's an infant car seat how am I supposed to go anywhere with my child
negative	"@SouthwestAir thanks
positive	@USAirways nice touch with using my first name.  Very intimate.  I'll be filing a claim soon to be reimbursed. Have a us airways day!
positive	"@VirginAmerica yes
negative	"@USAirways OK we are on DAY 11 trying to  book a flight for 4.  Ur system STILL says ""due to weather….call back Late Flightr""  #outofbusiness ?"
negative	@SouthwestAir I did. Still haven't heard a thing.
positive	"@SouthwestAir was in a line a mile long at sky harbor this morning. Your staff was courteous and expeditious.  Thank you. 
neutral	@AmericanAir you wont allow calls? My husband has a ticket but it looks like all the seats are taken? I cant even call.
negative	@JetBlue - I did that as soon as I realized. Will they try to figure out who is stealing from people's bags? Security cameras? Anything?
negative	@united I believe just customer service. At last post he was at Narita in Tokyo. They sent him to a motel to rest. Said standby maybe 2days
negative	@JetBlue As long as someone remembers to put it on plane right? That was a really lame excuse.Geez @JetBlue can do much better #coffeeneeded
negative	@united airlines is the absolute worst. They have no idea what they are doing. #neveragain #UnitedAirlines
positive	@JetBlue Thank you Alicia!  #ExceptionalService
negative	"@AmericanAir You should be apologizing for your rude sales reps and failure to offer anything other than trite
